"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.inst_line"	"Answer.acrossLabel"	"Answer.cond"	"Answer.Qsub1"	"Answer.Qsub2"	"Answer.withinLabel"	"Answer.label"	"Answer.Qbasic3"	"Answer.Qbasic1"	"Answer.Qbasic2"	"Answer.sample"	"Answer.acrossTarget"	"Answer.mainNum"	"Answer.acrossOther"	"Answer.click1"	"Answer.click2"	"Answer.question1"	"Answer.question2"	"Answer.question3"	"Answer.question4"	"Answer.Qproper2"	"Answer.Qproper1"	"Answer.Qproper3"	"Answer.withinTarget"	"Answer.dist"	"Answer.withinOther"	"Answer.target"	"Answer.Qcheck2"	"Answer.Qcheck1"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2BP3V0FK0COKLCK1ICGKQ9LUIB6OHG"	"A11MVU24DYV9BD"	"Approved"	"Tue Oct 09 04:41:54 PDT 2012"	"Mon Sep 24 04:39:06 PDT 2012"	"Mon Sep 24 04:41:54 PDT 2012"	"Wed Sep 26 13:24:03 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2M8J2D21O3W5GA6JLUJI8KYHBQA8EH"	"A2HKCHBHD5C5GO"	"Approved"	"Tue Oct 09 04:42:01 PDT 2012"	"Mon Sep 24 04:40:35 PDT 2012"	"Mon Sep 24 04:42:01 PDT 2012"	"Wed Sep 26 13:24:31 PDT 2012"	""	""	""	""	"7"	"""fep"""	"1"	"1"	"1"	"""wug"""	"1"	"0"	"0"	"0"	"0"	"""b"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2FJ98D8J3VE7FLYTJ33G9MCNUFCHXF"	"ADB9ES1B7HLM5"	"Approved"	"Tue Oct 09 04:43:20 PDT 2012"	"Mon Sep 24 04:41:15 PDT 2012"	"Mon Sep 24 04:43:20 PDT 2012"	"Wed Sep 26 13:24:31 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""tupa"""	"1"	"0"	"0"	"0"	"0"	"""d"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2VHHIT3HVWAV3BC2JOH27722VE8DLF"	"A2RBNMRC6942T0"	"Approved"	"Tue Oct 09 04:44:28 PDT 2012"	"Mon Sep 24 04:42:09 PDT 2012"	"Mon Sep 24 04:44:28 PDT 2012"	"Wed Sep 26 13:24:28 PDT 2012"	""	""	""	""	"7"	"""fep"""	"2"	"1"	"1"	"""blicket"""	"1"	"1"	"1"	"1"	"1"	"""d"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2CZ4J79KQW61RGA6Q26CJ450YJCKIM"	"A20JKG7YNOJQMU"	"Approved"	"Tue Oct 09 04:47:46 PDT 2012"	"Mon Sep 24 04:46:03 PDT 2012"	"Mon Sep 24 04:47:46 PDT 2012"	"Wed Sep 26 13:24:03 PDT 2012"	""	""	""	""	"7"	"""tupa"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""d"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"26UDIPDOBDDPRIPWGZ4DEXMEPVL0BM"	"ABJGKVPL5WF80"	"Approved"	"Tue Oct 09 04:49:08 PDT 2012"	"Mon Sep 24 04:47:05 PDT 2012"	"Mon Sep 24 04:49:08 PDT 2012"	"Wed Sep 26 13:24:30 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""a"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"26XXH0JPPSI23RKPHXG7BKLPS12NH1"	"A3V6XX4DUQQS59"	"Approved"	"Tue Oct 09 04:49:51 PDT 2012"	"Mon Sep 24 04:48:24 PDT 2012"	"Mon Sep 24 04:49:51 PDT 2012"	"Wed Sep 26 13:24:03 PDT 2012"	""	""	""	""	"7"	"""fep"""	"2"	"1"	"0"	"""blicket"""	"1"	"0"	"0"	"0"	"1"	"""a"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"false"	"1"	"1"	"1"	"""d"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2UKSZVXX2Q45DNQQK37NOW1QED77PF"	"A1B5G9IXNRROII"	"Approved"	"Tue Oct 09 04:52:07 PDT 2012"	"Mon Sep 24 04:49:21 PDT 2012"	"Mon Sep 24 04:52:07 PDT 2012"	"Wed Sep 26 13:24:30 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"1"	"""wug"""	"1"	"0"	"0"	"0"	"1"	"""b"""	"12"	"""a"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""c"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2R5M25L8I9NZFZNEVBFEAQWAFDPIS1"	"AYUBSG6FZ9DVU"	"Approved"	"Tue Oct 09 04:52:25 PDT 2012"	"Mon Sep 24 04:49:34 PDT 2012"	"Mon Sep 24 04:52:25 PDT 2012"	"Wed Sep 26 13:24:29 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"0"	"""blicket"""	"1"	"0"	"0"	"0"	"0"	"""b"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"0"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2WL6YTWX4H3HLIH49E0GO6IMDGOY3V"	"AZBI8Z4ZS3F82"	"Approved"	"Tue Oct 09 04:53:41 PDT 2012"	"Mon Sep 24 04:50:23 PDT 2012"	"Mon Sep 24 04:53:41 PDT 2012"	"Wed Sep 26 13:24:04 PDT 2012"	""	""	""	""	"7"	"""tupa"""	"2"	"1"	"1"	"""blicket"""	"1"	"1"	"1"	"1"	"1"	"""a"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"21QNJ92NJKM0O4SJPZ8Y22GWBEAD8U"	"A1TKDI651DU67G"	"Approved"	"Tue Oct 09 04:54:22 PDT 2012"	"Mon Sep 24 04:53:15 PDT 2012"	"Mon Sep 24 04:54:22 PDT 2012"	"Wed Sep 26 13:24:04 PDT 2012"	""	""	""	""	"7"	"""tupa"""	"1"	"1"	"1"	"""fep"""	"1"	"1"	"0"	"0"	"0"	"""a"""	"12"	"""d"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2TUD21O3W5XHJCVPONTK4EPOEUQGAB"	"A4JRS9EDLJW49"	"Approved"	"Tue Oct 09 04:55:05 PDT 2012"	"Mon Sep 24 04:53:32 PDT 2012"	"Mon Sep 24 04:55:05 PDT 2012"	"Wed Sep 26 13:24:28 PDT 2012"	""	""	""	""	"7"	"""wug"""	"2"	"1"	"1"	"""fep"""	"1"	"1"	"1"	"1"	"1"	"""c"""	"12"	"""d"""	"""correct"""	"""false"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""a"""	"[]"	"""b"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2RQ5PQJQ9OPL4QI7QRIXM8KFA450Y3"	"AOMXLBIJ54UJR"	"Approved"	"Tue Oct 09 04:56:32 PDT 2012"	"Mon Sep 24 04:54:25 PDT 2012"	"Mon Sep 24 04:56:32 PDT 2012"	"Wed Sep 26 13:24:30 PDT 2012"	""	""	""	""	"7"	"""tupa"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""a"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2PVQ0JG5TYMNVP4B0E69YSSKJ6KGKQ"	"A2ONVOI6RB6FYN"	"Approved"	"Tue Oct 09 04:57:45 PDT 2012"	"Mon Sep 24 04:56:11 PDT 2012"	"Mon Sep 24 04:57:45 PDT 2012"	"Wed Sep 26 13:24:05 PDT 2012"	""	""	""	""	"7"	"""fep"""	"2"	"0"	"0"	"""blicket"""	"1"	"0"	"0"	"0"	"1"	"""b"""	"12"	"""a"""	"""false"""	"""false"""	"true"	"true"	"true"	"true"	"1"	"0"	"1"	"""c"""	"[]"	"""d"""	"[]"	"1"	"1"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"20KCM6IAA2SE1N0UW5FQQKA74NBLL4"	"APL1NV5WRTFFY"	"Approved"	"Tue Oct 09 05:01:12 PDT 2012"	"Mon Sep 24 04:59:46 PDT 2012"	"Mon Sep 24 05:01:12 PDT 2012"	"Wed Sep 26 13:24:03 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"0"	"""tupa"""	"1"	"1"	"0"	"1"	"1"	"""c"""	"12"	"""d"""	"""false"""	"""false"""	"true"	"true"	"true"	"true"	"1"	"1"	"0"	"""b"""	"[]"	"""a"""	"[]"	"1"	"1"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2FFQYN5F3Q0JZYZYIS3W4B4C1EBAEO"	"A3RP6ZQVGUIB75"	"Approved"	"Tue Oct 09 05:02:44 PDT 2012"	"Mon Sep 24 05:01:08 PDT 2012"	"Mon Sep 24 05:02:44 PDT 2012"	"Wed Sep 26 13:24:25 PDT 2012"	""	""	""	""	"7"	"""fep"""	"2"	"1"	"1"	"""blicket"""	"1"	"0"	"0"	"0"	"1"	"""d"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""c"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"20AHPCGJ2D217W25TMRJVPSLOPI4AD"	"AVNCW1Y91DJGL"	"Approved"	"Tue Oct 09 05:03:34 PDT 2012"	"Mon Sep 24 05:01:37 PDT 2012"	"Mon Sep 24 05:03:34 PDT 2012"	"Wed Sep 26 13:24:03 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"1"	"0"	"0"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""d"""	"12"	"""a"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DI0JG5TYMNCFRH45K0SYSH0N63HLU"	"A3DU2ZHN459R53"	"Approved"	"Tue Oct 09 05:04:30 PDT 2012"	"Mon Sep 24 05:01:44 PDT 2012"	"Mon Sep 24 05:04:30 PDT 2012"	"Wed Sep 26 13:24:31 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2QHGSNTL0XULA9TT7OUMSDX81UQM0Y"	"A16ZH47GBPRQBT"	"Approved"	"Tue Oct 09 05:04:44 PDT 2012"	"Mon Sep 24 05:03:21 PDT 2012"	"Mon Sep 24 05:04:44 PDT 2012"	"Wed Sep 26 13:24:31 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"0"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""c"""	"12"	"""b"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2SMUU00OQKKANBOS4XTU868301JWW1"	"A195ALXEOWXS4A"	"Approved"	"Tue Oct 09 05:07:40 PDT 2012"	"Mon Sep 24 05:06:04 PDT 2012"	"Mon Sep 24 05:07:40 PDT 2012"	"Wed Sep 26 13:24:29 PDT 2012"	""	""	""	""	"7"	"""wug"""	"1"	"1"	"1"	"""fep"""	"1"	"0"	"0"	"0"	"0"	"""d"""	"12"	"""a"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""c"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DQOCCF0CP5KGIZIJN9X4G4S8C5UVP"	"A2XOC6YN5SWUE"	"Approved"	"Tue Oct 09 05:11:12 PDT 2012"	"Mon Sep 24 05:09:29 PDT 2012"	"Mon Sep 24 05:11:12 PDT 2012"	"Wed Sep 26 13:24:24 PDT 2012"	""	""	""	""	"7"	"""fep"""	"1"	"1"	"1"	"""wug"""	"1"	"0"	"0"	"0"	"0"	"""a"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""b"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"254NHMVHVKCJJU7KYCVJD9KTIBK35K"	"A3FZAM5A6MYQF7"	"Approved"	"Tue Oct 09 05:12:35 PDT 2012"	"Mon Sep 24 05:10:49 PDT 2012"	"Mon Sep 24 05:12:35 PDT 2012"	"Wed Sep 26 13:24:22 PDT 2012"	""	""	""	""	"7"	"""blicket"""	"2"	"1"	"1"	"""wug"""	"1"	"0"	"0"	"0"	"1"	"""b"""	"12"	"""a"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""c"""	"[]"	"""d"""	"[]"	"0"	"0"
"28J4IXKO2L9207IW6BO34OCD48XCDA"	"2DR2AOO2GMMEZHUGMX3MCIAA23K66V"	"Play a fun object learning game! (4 mins)"	"Object-learning experiment (4 mins)"	"experiment, psychology, game"	"$0.30"	"Mon Sep 24 00:51:06 PDT 2012"	"150"	"0"	"0"	"150"	"Reviewable"	"NotReviewed"	"1 alien-artifacts"	"600"	"1296000"	"Mon Oct 01 00:51:06 PDT 2012"	"http://requester.mturk.com/mturk/manageHIT?HITId=28J4IXKO2L9207IW6BO34OCD48XCDA"	"2ZVTVOK5UFJ5KRDQATQF4QS4YXD58F"	"A1MZ12J3BF9GGG"	"Approved"	"Tue Oct 09 05:12:37 PDT 2012"	"Mon Sep 24 05:10:44 PDT 2012"	"Mon Sep 24 05:12:37 PDT 2012"	"Wed Sep 26 13:24:23 PDT 2012"	""	""	""	""	"7"	"""fep"""	"1"	"1"	"1"	"""wug"""	"1"	"1"	"1"	"1"	"0"	"""b"""	"12"	"""c"""	"""correct"""	"""correct"""	"true"	"true"	"true"	"true"	"1"	"1"	"1"	"""d"""	"[]"	"""a"""	"[]"	"0"	"0"
